,station_name,lat,lon
2302, '深大', '22.54387', '113.950339'
2303, '高新园', '22.546035', '113.960423'
2304, '白石洲', '22.545597', '113.973369'
2305, '世界之窗', '22.542939', '113.980737'
2306, '华侨城', '22.539709', '113.991722'
2307, '侨城东', '22.538687', '114.003193'
2308, '竹子林', '22.539596', '114.020414'
2309, '车公庙', '22.542356', '114.033246'
2310, '香蜜湖', '22.544666', '114.045221'
2311, '购物公园', '22.540345', '114.060557'
2312, '会展中心', '22.540439', '114.067615'
2313, '岗厦', '22.540622', '114.074563'
2314, '华强路', '22.546355', '114.09171'
2315, '科学馆', '22.546748', '114.101351'
2316, '大剧院', '23.121341', '113.331248'
2317, '老街', '22.550519', '114.122776'
2318, '国贸', '22.546055', '114.125156'
2319, '罗湖', '22.538745', '114.125533'
2320, '福田口岸', '22.52159', '114.075674'
2321, '福民', '22.528888', '114.071338'
2322, '会展中心', '22.540439', '114.067615'
2323, '市民中心', '22.546784', '114.067844'
2324, '少年宫', '22.554048', '114.067165'
2325, '莲花北', '22.566216', '114.065874'
2326, '上梅林', '22.575161', '114.066329'
2327, '民乐', '22.600257', '114.055111'
2328, '白石龙', '22.607264', '114.049182'
2329, '深圳北站', '22.616716', '114.037238'
2330, '红山', '22.627983', '114.029983'
2331, '上塘', '22.643199', '114.019211'
2332, '龙胜', '22.651062', '114.018852'
2333, '龙华', '22.546055', '114.125156'
2334, '清湖', '22.669994', '114.0431'
2335, '清湖', '22.669994', '114.0431'
2336, '龙华', '22.546055', '114.125156'
2337, '龙胜', '22.651062', '114.018852'
2338, '上塘', '22.643199', '114.019211'
2339, '红山', '22.627983', '114.029983'
2340, '深圳北站', '22.616716', '114.037238'
2341, '白石龙', '22.607264', '114.049182'
2342, '民乐', '22.600257', '114.055111'
2343, '上梅林', '22.575161', '114.066329'
2344, '莲花北', '22.566216', '114.065874'
2345, '少年宫', '22.554048', '114.067165'
2346, '市民中心', '22.546784', '114.067844'
2347, '会展中心', '22.540439', '114.067615'
2348, '福民', '22.528888', '114.071338'
2349, '福田口岸', '22.52159', '114.075674'
2350, '赤湾', '22.485549', '113.903968'
2351, '蛇口港', '22.482611', '113.91868'
2352, '海上世界', '22.491116', '113.92165'
2353, '水湾', '22.494305', '113.926332'
2354, '东角头', '22.491948', '113.93766'
2355, '湾厦', '22.499072', '113.945309'
2356, '海月', '22.505611', '113.944315'
2357, '登良', '22.514873', '113.944351'
2358, '后海', '22.523707', '113.947799'
2359, '科苑', '22.532669', '113.953068'
2360, '红树湾', '22.531056', '113.975165'
2361, '世界之窗', '22.542939', '113.980737'
2362, '侨城北', '22.55044', '113.995854'
2363, '深康', '22.552827', '114.005578'
2364, '安托山', '22.55486', '114.01258'
2365, '侨香', '22.555923', '114.020839'
2366, '香蜜', '22.558783', '114.030401'
2367, '香梅北', '22.559543', '114.03999'
2368, '景田', '22.559176', '114.049984'
2369, '莲花西', '22.552613', '114.056213'
2370, '福田', '22.545458', '114.059798'
2371, '市民中心', '22.546784', '114.067844'
2372, '岗厦北', '22.546339', '114.075828'
2373, '华强北', '22.55025', '114.092502'
2374, '燕南', '22.550493', '114.099457'
2375, '大剧院', '23.121341', '113.331248'
2376, '湖贝', '22.550606', '114.13172'
2377, '黄贝岭', '22.552416', '114.143367'
2378, '新秀', '22.553694', '114.155465'
2379, '新秀', '22.553694', '114.155465'
2380, '黄贝岭', '22.552416', '114.143367'
2381, '湖贝', '22.550606', '114.13172'
2382, '大剧院', '23.121341', '113.331248'
2383, '燕南', '22.550493', '114.099457'
2384, '华强北', '22.55025', '114.092502'
2385, '岗厦北', '22.546339', '114.075828'
2386, '市民中心', '22.546784', '114.067844'
2387, '福田', '22.545458', '114.059798'
2388, '莲花西', '22.552613', '114.056213'
2389, '景田', '22.559176', '114.049984'
2390, '香梅北', '22.559543', '114.03999'
2391, '香蜜', '22.558783', '114.030401'
2392, '侨香', '22.555923', '114.020839'
2393, '安托山', '22.55486', '114.01258'
2394, '深康', '22.552827', '114.005578'
2395, '侨城北', '22.55044', '113.995854'
2396, '世界之窗', '22.542939', '113.980737'
2397, '红树湾', '22.531056', '113.975165'
2398, '科苑', '22.532669', '113.953068'
2399, '后海', '22.523707', '113.947799'
2400, '登良', '22.514873', '113.944351'
2401, '海月', '22.505611', '113.944315'
2402, '湾厦', '22.499072', '113.945309'
2403, '东角头', '22.491948', '113.93766'
2404, '水湾', '22.494305', '113.926332'
2405, '海上世界', '22.491116', '113.92165'
2406, '蛇口港', '22.482611', '113.91868'
2407, '赤湾', '22.485549', '113.903968'
2408, '益田', '22.522028', '114.057855'
2409, '石厦', '22.529065', '114.060176'
2410, '购物公园', '22.540345', '114.060557'
2411, '福田', '22.545458', '114.059798'
2412, '少年宫', '22.554048', '114.067165'
2413, '莲花村', '22.554351', '114.074565'
2414, '华新', '22.554929', '114.093207'
2415, '通新岭', '22.555197', '114.10283'
2416, '红岭', '22.555331', '114.110284'
2417, '老街', '22.550519', '114.122776'
2418, '晒布', '22.555693', '114.129198'
2419, '翠竹', '22.562715', '114.13658'
2420, '田贝', '22.573667', '114.136542'
2421, '水贝', '22.580491', '114.131395'
2422, '草埔', '22.590902', '114.122821'
2423, '布吉', '22.608011', '114.128025'
2424, '木棉湾', '22.613364', '114.13689'
2425, '大芬', '22.620315', '114.144802'
2426, '丹竹头', '22.62573', '114.154575'
2427, '六约', '22.639974', '114.187297'
2428, '塘坑', '22.644989', '114.19933'
2429, '横岗', '22.654495', '114.215392'
2430, '永湖', '22.664994', '114.224473'
2431, '荷坳', '22.67937', '114.230757'
2432, '大运', '22.692106', '114.234626'
2433, '爱联', '22.703949', '114.240824'
2434, '吉祥', '22.716036', '114.25087'
2435, '龙城广场', '22.723222', '114.260976'
2436, '南联', '22.728113', '114.272256'
2437, '双龙', '22.734723', '114.284105'
2438, '黄贝岭', '22.552416', '114.143367'
2439, '怡景', '22.562029', '114.146592'
2440, '太安', '22.579518', '114.143523'
2441, '布心', '22.587239', '114.144521'
2442, '百鸽笼', '22.601728', '114.136855'
2443, '布吉', '22.608011', '114.128025'
2444, '长龙', '22.614274', '114.120431'
2445, '下水径', '22.62123', '114.117164'
2446, '上水径', '22.627942', '114.111884'
2447, '杨美', '22.632634', '114.086573'
2448, '坂田', '22.633264', '114.077406'
2449, '五和', '22.632603', '114.067352'
2450, '民治', '22.623454', '114.047419'
2451, '深圳北站', '22.616716', '114.037238'
2452, '长岭陂', '22.605556', '114.016794'
2453, '塘朗', '22.596454', '114.006482'
2454, '大学城', '22.588416', '113.972166'
2455, '西丽', '22.586456', '113.960285'
2456, '留仙洞', '22.586132', '113.950414'
2457, '兴东', '22.587478', '113.925339'
2458, '洪浪北', '22.580576', '113.917157'
2459, '灵芝', '22.5754', '113.910988'
2460, '翻身', '22.566009', '113.899729'
2461, '宝安中心', '22.560836', '113.893654'
2462, '宝华', '22.556037', '113.891433'
2463, '临海', '22.550129', '113.895439'
2464, '前海湾', '22.543344', '113.904589'
2465, '前海湾', '22.543344', '113.904589'
2466, '临海', '22.550129', '113.895439'
2467, '宝华', '22.556037', '113.891433'
2468, '宝安中心', '22.560836', '113.893654'
2469, '翻身', '22.566009', '113.899729'
2470, '灵芝', '22.5754', '113.910988'
2471, '洪浪北', '22.580576', '113.917157'
2472, '兴东', '22.587478', '113.925339'
2473, '留仙洞', '22.586132', '113.950414'
2474, '西丽', '22.586456', '113.960285'
2475, '大学城', '22.588416', '113.972166'
2476, '塘朗', '22.596454', '114.006482'
2477, '长岭陂', '22.605556', '114.016794'
2478, '深圳北站', '22.616716', '114.037238'
2479, '民治', '22.623454', '114.047419'
2480, '五和', '22.632603', '114.067352'
2481, '坂田', '22.633264', '114.077406'
2482, '杨美', '22.632634', '114.086573'
2483, '上水径', '22.627942', '114.111884'
2484, '下水径', '22.62123', '114.117164'
2485, '长龙', '22.614274', '114.120431'
2486, '布吉', '22.608011', '114.128025'
2487, '百鸽笼', '22.601728', '114.136855'
2488, '布心', '22.587239', '114.144521'
2489, '太安', '22.579518', '114.143523'
2490, '怡景', '22.562029', '114.146592'
2491, '黄贝岭', '22.552416', '114.143367'
2492, '双龙', '22.734723', '114.284105'
2493, '南联', '22.728113', '114.272256'
2494, '龙城广场', '22.723222', '114.260976'
2495, '吉祥', '22.716036', '114.25087'
2496, '爱联', '22.703949', '114.240824'
2497, '大运', '22.692106', '114.234626'
2498, '荷坳', '22.67937', '114.230757'
2499, '永湖', '22.664994', '114.224473'
2500, '横岗', '22.654495', '114.215392'
2501, '塘坑', '22.644989', '114.19933'
2502, '六约', '22.639974', '114.187297'
2503, '丹竹头', '22.62573', '114.154575'
2504, '大芬', '22.620315', '114.144802'
2505, '木棉湾', '22.613364', '114.13689'
2506, '布吉', '22.608011', '114.128025'
2507, '草埔', '22.590902', '114.122821'
2508, '水贝', '22.580491', '114.131395'
2509, '田贝', '22.573667', '114.136542'
2510, '翠竹', '22.562715', '114.13658'
2511, '晒布', '22.555693', '114.129198'
2512, '老街', '22.550519', '114.122776'
2513, '红岭', '22.555331', '114.110284'
2514, '通新岭', '22.555197', '114.10283'
2515, '华新', '22.554929', '114.093207'
2516, '莲花村', '22.554351', '114.074565'
2517, '少年宫', '22.554048', '114.067165'
2518, '福田', '22.545458', '114.059798'
2519, '购物公园', '22.540345', '114.060557'
2520, '石厦', '22.529065', '114.060176'
2521, '益田', '22.522028', '114.057855'
2522, '园博中心', '29.681481', '106.567692'
2523, '丹鹤', '29.672957', '106.557116'
2524, '湖霞街', '29.665856', '106.545079'
2525, '重光', '29.654048', '106.536213'
2526, '和睦路', '29.635465', '106.539679'
2527, '人和', '23.341556', '113.302458'
2528, '幸福广场', '29.622701', '106.514788'
2529, '冉家坝', '29.604142', '106.505547'
2530, '大龙山', '29.595648', '106.505237'
2531, '举人坝', '29.797612', '106.673749'
2532, '莲花', '29.791508', '106.662324'
2533, '观月路', '29.780945', '106.659198'
2534, '高堡湖', '29.757628', '106.649604'
2535, '空港广场', '29.742215', '106.640358'
2536, '双凤桥', '29.734447', '106.639787'
2537, '碧津', '29.716784', '106.639182'
2538, '碧津', '29.716784', '106.639182'
2539, '双凤桥', '29.734447', '106.639787'
2540, '空港广场', '29.742215', '106.640358'
2541, '高堡湖', '29.757628', '106.649604'
2542, '观月路', '29.780945', '106.659198'
2543, '莲花', '29.791508', '106.662324'
2544, '举人坝', '29.797612', '106.673749'
2545, '鲤鱼池', '29.579119', '106.555492'
2546, '红土地', '29.590287', '106.557343'
2547, '龙头寺公园', '29.604914', '106.557204'
2548, '重庆北站北广场', '29.618068', '106.557348'
2549, '民心佳园', '29.632823', '106.57366'
2550, '三亚湾', '29.644291', '106.59106'
2551, '上湾路', '29.655932', '106.615926'
2552, '环山公园', '29.664539', '106.628728'
2553, '长河', '29.679735', '106.636058'
2554, '江北机场T3航站楼', '29.713247', '106.661615'
2555, '江北机场T2航站楼', '29.723695', '106.64409'
2556, '渝北广场', '29.724525', '106.637732'
2557, '鹿山', '29.726226', '106.614905'
2558, '中央公园东', '29.729651', '106.598087'
2559, '中央公园', '29.729785', '106.589844'
2560, '中央公园西', '29.729969', '106.578782'
2561, '悦来', '29.73196', '106.554395'
2562, '王家庄', '29.750344', '106.55217'
2563, '礼嘉', '29.673616', '106.49537'
2564, '欢乐谷', '29.674334', '106.515778'
2565, '黄茅坪', '29.68169', '106.537446'
2566, '高义口', '29.709426', '106.53526'
2567, '国博中心', '29.723106', '106.551846'
2568, '悦来', '29.73196', '106.554395'
2569, '较场口', '29.559531', '106.579427'
2570, '临江门', '29.564158', '106.581941'
2571, '黄花园', '29.569567', '106.571595'
2572, '大溪沟', '29.572422', '106.565021'
2573, '曾家岩', '29.572738', '106.55619'
2574, '牛角沱', '29.566104', '106.549168'
2575, '李子坝', '29.558954', '106.54419'
2576, '佛图关', '29.555334', '106.537896'
2577, '大坪', '29.546293', '106.525871'
2578, '袁家岗', '29.534975', '106.520419'
2579, '谢家湾', '29.524997', '106.524066'
2580, '杨家坪', '29.513557', '106.520419'
2581, '动物园', '39.943923', '116.345204'
2582, '大堰村', '29.505403', '106.505525'
2583, '马王场', '29.501844', '106.495313'
2584, '平安', '29.494614', '106.491468'
2585, '大渡口', '29.487572', '106.484677'
2586, '新山村', '29.4778', '106.482676'
2587, '天堂堡', '29.472982', '106.478945'
2588, '建桥', '29.455386', '106.481284'
2589, '金家湾', '29.443956', '106.482003'
2590, '刘家坝', '29.487572', '106.484677'
2591, '白居寺', '29.420522', '106.498622'
2592, '大江', '29.38987', '106.507643'
2593, '鱼洞', '29.381751', '106.512673'
2594, '鱼洞', '29.381751', '106.512673'
2595, '金竹', '29.381501', '106.530385'
2596, '鱼胡路', '29.383555', '106.545494'
2597, '学堂湾', '29.404007', '106.549509'
2598, '大山村', '29.419299', '106.550124'
2599, '花溪', '29.43837', '106.556597'
2600, '岔路口', '29.454796', '106.560929'
2601, '九公里', '29.464773', '106.565455'
2602, '麒龙', '29.473188', '106.569065'
2603, '八公里', '29.484424', '106.572247'
2604, '二塘', '29.494926', '106.579277'
2605, '六公里', '29.503999', '106.579759'
2606, '五公里', '29.5136', '106.580273'
2607, '四公里', '29.52283', '106.582697'
2608, '南坪', '29.53232', '106.576278'
2609, '工贸', '29.538027', '106.569313'
2610, '铜元局', '29.542228', '106.557988'
2611, '两路口', '29.558881', '106.555438'
2612, '牛角沱', '29.566104', '106.549168'
2613, '华新街', '29.570144', '106.543734'
2614, '观音桥', '29.579105', '106.539578'
2615, '红旗河沟', '29.59129', '106.53279'
2616, '嘉州路', '29.601189', '106.528742'
2617, '郑家院子', '29.605603', '106.536795'
2618, '唐家院子', '29.605376', '106.547144'
2619, '狮子坪', '29.607512', '106.555622'
2620, '重庆北站南广场', '29.612752', '106.55566'
2621, '龙头寺', '29.622918', '106.556103'
2622, '童家院子', '29.6346', '106.561428'
2623, '金渝', '29.641575', '106.577012'
2624, '金童路', '29.649656', '106.574038'
2625, '鸳鸯', '29.667462', '106.566651'
2626, '园博园', '39.867099', '116.208364'
2627, '翠云', '29.692174', '106.579151'
2628, '长福路', '29.693688', '106.594978'
2629, '回兴', '29.696265', '106.612551'
2630, '双龙', '29.70361', '106.625199'
2631, '碧津', '29.716784', '106.639182'
2632, '江北机场T2航站楼', '29.723695', '106.64409'
2633, '江北机场T2航站楼', '29.723695', '106.64409'
2634, '碧津', '29.716784', '106.639182'
2635, '双龙', '22.734723', '114.284105'
2636, '回兴', '29.696265', '106.612551'
2637, '长福路', '29.693688', '106.594978'
2638, '翠云', '29.692174', '106.579151'
2639, '园博园', '29.680962', '106.570132'
2640, '鸳鸯', '29.667462', '106.566651'
2641, '金童路', '29.649656', '106.574038'
2642, '金渝', '29.641575', '106.577012'
2643, '童家院子', '29.6346', '106.561428'
2644, '龙头寺', '29.622918', '106.556103'
2645, '重庆北站南广场', '29.612752', '106.55566'
2646, '狮子坪', '29.607512', '106.555622'
2647, '唐家院子', '29.605376', '106.547144'
2648, '郑家院子', '29.605603', '106.536795'
2649, '嘉州路', '29.601189', '106.528742'
2650, '红旗河沟', '29.59129', '106.53279'
2651, '观音桥', '29.579105', '106.539578'
2652, '华新街', '29.570144', '106.543734'
2653, '牛角沱', '29.566104', '106.549168'
2654, '两路口', '29.558881', '106.555438'
2655, '铜元局', '29.542228', '106.557988'
2656, '工贸', '29.538027', '106.569313'
2657, '南坪', '29.53232', '106.576278'
2658, '四公里', '29.52283', '106.582697'
2659, '五公里', '29.5136', '106.580273'
2660, '六公里', '29.503999', '106.579759'
2661, '二塘', '29.494926', '106.579277'
2662, '八公里', '29.484424', '106.572247'
2663, '麒龙', '29.473188', '106.569065'
2664, '九公里', '29.464773', '106.565455'
2665, '岔路口', '29.454796', '106.560929'
2666, '花溪', '29.43837', '106.556597'
2667, '大山村', '29.419299', '106.550124'
2668, '学堂湾', '29.404007', '106.549509'
2669, '鱼胡路', '29.383555', '106.545494'
2670, '金竹', '29.381501', '106.530385'
2671, '鱼洞', '29.381751', '106.512673'
2672, '鱼洞', '29.381751', '106.512673'
2673, '大江', '29.38987', '106.507643'
2674, '白居寺', '29.420522', '106.498622'
2675, '刘家坝', '29.487572', '106.484677'
2676, '金家湾', '29.443956', '106.482003'
2677, '建桥', '29.455386', '106.481284'
2678, '天堂堡', '29.472982', '106.478945'
2679, '新山村', '29.4778', '106.482676'
2680, '大渡口', '29.487572', '106.484677'
2681, '平安', '29.494614', '106.491468'
2682, '马王场', '29.501844', '106.495313'
2683, '大堰村', '29.505403', '106.505525'
